Time,Feedback
"Instant { tv_sec: 1774672, tv_nsec: 593150577 }",-1.3080001
"Instant { tv_sec: 1774672, tv_nsec: 609091296 }",-1.4660001
"Instant { tv_sec: 1774672, tv_nsec: 609190352 }",-1.503
"Instant { tv_sec: 1774672, tv_nsec: 609236350 }",-1.1910001
"Instant { tv_sec: 1774672, tv_nsec: 625138819 }",-1.4440001
"Instant { tv_sec: 1774672, tv_nsec: 625361808 }",-1.391
"Instant { tv_sec: 1774672, tv_nsec: 641184118 }",-1.5230001
"Instant { tv_sec: 1774672, tv_nsec: 641317827 }",-1.549
"Instant { tv_sec: 1774672, tv_nsec: 657119970 }",-1.521
"Instant { tv_sec: 1774672, tv_nsec: 657265320 }",-1.4490001
"Instant { tv_sec: 1774672, tv_nsec: 657337144 }",-1.539
"Instant { tv_sec: 1774672, tv_nsec: 673240090 }",-1.4580001
"Instant { tv_sec: 1774672, tv_nsec: 673389511 }",-1.207
"Instant { tv_sec: 1774672, tv_nsec: 689154266 }",-1.2490001
"Instant { tv_sec: 1774672, tv_nsec: 689301234 }",-1.215
"Instant { tv_sec: 1774672, tv_nsec: 689374236 }",-1.256
"Instant { tv_sec: 1774672, tv_nsec: 705477176 }",-1.338
"Instant { tv_sec: 1774672, tv_nsec: 710883610 }",-1.539
"Instant { tv_sec: 1774672, tv_nsec: 711002214 }",-1.516
"Instant { tv_sec: 1774672, tv_nsec: 721078839 }",1.2750001
"Instant { tv_sec: 1774672, tv_nsec: 737023244 }",1.358
"Instant { tv_sec: 1774672, tv_nsec: 769244792 }",-0.75100005
"Instant { tv_sec: 1774672, tv_nsec: 817089429 }",-0.532
"Instant { tv_sec: 1774672, tv_nsec: 849308399 }",1.593
"Instant { tv_sec: 1774672, tv_nsec: 929213793 }",-0.777
"Instant { tv_sec: 1774672, tv_nsec: 945376834 }",-0.707
"Instant { tv_sec: 1774672, tv_nsec: 945508287 }",-1.118
"Instant { tv_sec: 1774673, tv_nsec: 9036473 }",1.437
"Instant { tv_sec: 1774673, tv_nsec: 25078497 }",-0.78000003
"Instant { tv_sec: 1774673, tv_nsec: 88981054 }",-0.757
"Instant { tv_sec: 1774673, tv_nsec: 104970332 }",-0.53800005
"Instant { tv_sec: 1774673, tv_nsec: 153087787 }",1.2700001
"Instant { tv_sec: 1774673, tv_nsec: 184928628 }",-0.697
"Instant { tv_sec: 1774673, tv_nsec: 200929632 }",-0.693
"Instant { tv_sec: 1774673, tv_nsec: 248960810 }",-1.353
"Instant { tv_sec: 1774673, tv_nsec: 329018596 }",-1.544
"Instant { tv_sec: 1774673, tv_nsec: 376858589 }",-1.166
"Instant { tv_sec: 1774673, tv_nsec: 472790781 }",-1.3410001
"Instant { tv_sec: 1774673, tv_nsec: 633019639 }",-0.509
"Instant { tv_sec: 1774673, tv_nsec: 680984578 }",1.4130001
"Instant { tv_sec: 1774673, tv_nsec: 841417112 }",1.299
"Instant { tv_sec: 1774673, tv_nsec: 905614020 }",1.4480001
"Instant { tv_sec: 1774673, tv_nsec: 968997517 }",-0.531
"Instant { tv_sec: 1774674, tv_nsec: 1239775 }",-0.52000004
"Instant { tv_sec: 1774674, tv_nsec: 289482331 }",-0.837
"Instant { tv_sec: 1774674, tv_nsec: 337127785 }",-0.58500004
"Instant { tv_sec: 1774674, tv_nsec: 449529018 }",-0.749
"Instant { tv_sec: 1774674, tv_nsec: 465041345 }",1.531
"Instant { tv_sec: 1774674, tv_nsec: 481192857 }",-1.2420001
"Instant { tv_sec: 1774674, tv_nsec: 513401319 }",1.3010001
"Instant { tv_sec: 1774674, tv_nsec: 609572381 }",-1.353
"Instant { tv_sec: 1774674, tv_nsec: 752928923 }",-0.75500005
"Instant { tv_sec: 1774674, tv_nsec: 769291092 }",1.536
"Instant { tv_sec: 1774675, tv_nsec: 73186844 }",-1.0630001
"Instant { tv_sec: 1774675, tv_nsec: 121437200 }",-0.87000006
"Instant { tv_sec: 1774675, tv_nsec: 153092949 }",-0.952
"Instant { tv_sec: 1774675, tv_nsec: 201412398 }",1.3490001
"Instant { tv_sec: 1774675, tv_nsec: 216891583 }",-1.041
"Instant { tv_sec: 1774675, tv_nsec: 456697109 }",-1.0090001
"Instant { tv_sec: 1774675, tv_nsec: 489283547 }",1.261
"Instant { tv_sec: 1774675, tv_nsec: 601190354 }",-1.5180001
"Instant { tv_sec: 1774675, tv_nsec: 681296881 }",-0.86100006
"Instant { tv_sec: 1774675, tv_nsec: 713211199 }",-1.4000001
"Instant { tv_sec: 1774675, tv_nsec: 728747817 }",-1.4530001
"Instant { tv_sec: 1774675, tv_nsec: 728927976 }",-1.116
"Instant { tv_sec: 1774675, tv_nsec: 744797235 }",-1.069
"Instant { tv_sec: 1774675, tv_nsec: 744972582 }",-1.2040001
"Instant { tv_sec: 1774675, tv_nsec: 745074978 }",-1.2210001
"Instant { tv_sec: 1774675, tv_nsec: 761183401 }",-1.2830001
"Instant { tv_sec: 1774675, tv_nsec: 776722592 }",-1.3410001
"Instant { tv_sec: 1774675, tv_nsec: 776897802 }",-1.4200001
"Instant { tv_sec: 1774675, tv_nsec: 777000102 }",-1.3080001
"Instant { tv_sec: 1774675, tv_nsec: 793166511 }",-1.4580001
"Instant { tv_sec: 1774675, tv_nsec: 793337652 }",-1.314
"Instant { tv_sec: 1774675, tv_nsec: 808759464 }",-1.0020001
"Instant { tv_sec: 1774675, tv_nsec: 808918548 }",-1.235
"Instant { tv_sec: 1774675, tv_nsec: 825256998 }",-1.2270001
"Instant { tv_sec: 1774675, tv_nsec: 825430110 }",-1.5410001
"Instant { tv_sec: 1774675, tv_nsec: 841281104 }",-1.139
"Instant { tv_sec: 1774675, tv_nsec: 841440270 }",-1.4030001
"Instant { tv_sec: 1774675, tv_nsec: 841552355 }",-1.539
"Instant { tv_sec: 1774675, tv_nsec: 857200785 }",-1.5040001
"Instant { tv_sec: 1774675, tv_nsec: 857244089 }",-1.2950001
"Instant { tv_sec: 1774675, tv_nsec: 873226206 }",-0.94500005
"Instant { tv_sec: 1774675, tv_nsec: 873284860 }",-1.498
"Instant { tv_sec: 1774675, tv_nsec: 873311876 }",-1.3620001
"Instant { tv_sec: 1774675, tv_nsec: 905092750 }",-1.171
"Instant { tv_sec: 1774675, tv_nsec: 920733012 }",-1.521
"Instant { tv_sec: 1774675, tv_nsec: 920933787 }",-1.4260001
"Instant { tv_sec: 1774675, tv_nsec: 936691685 }",-1.4810001
"Instant { tv_sec: 1774675, tv_nsec: 952677190 }",-1.457
"Instant { tv_sec: 1774675, tv_nsec: 968738892 }",-1.4670001
"Instant { tv_sec: 1774675, tv_nsec: 968921293 }",-1.437
"Instant { tv_sec: 1774675, tv_nsec: 984986538 }",-1.2040001
"Instant { tv_sec: 1774676, tv_nsec: 16712047 }",-1.2830001
"Instant { tv_sec: 1774676, tv_nsec: 16911406 }",-1.1040001
"Instant { tv_sec: 1774676, tv_nsec: 32699566 }",-1.4860001
"Instant { tv_sec: 1774676, tv_nsec: 48702523 }",-1.488
"Instant { tv_sec: 1774676, tv_nsec: 48877498 }",-1.281
"Instant { tv_sec: 1774676, tv_nsec: 48975318 }",-1.5480001
"Instant { tv_sec: 1774676, tv_nsec: 65284241 }",-1.033
"Instant { tv_sec: 1774676, tv_nsec: 65445333 }",-0.94600004
"Instant { tv_sec: 1774676, tv_nsec: 81197315 }",-1.4490001
"Instant { tv_sec: 1774676, tv_nsec: 81381370 }",-1.325
"Instant { tv_sec: 1774676, tv_nsec: 81476079 }",-1.4870001
"Instant { tv_sec: 1774676, tv_nsec: 81548116 }",-1.4080001
"Instant { tv_sec: 1774676, tv_nsec: 96904306 }",-1.5400001
"Instant { tv_sec: 1774676, tv_nsec: 97066750 }",-1.2030001
"Instant { tv_sec: 1774676, tv_nsec: 113080362 }",-0.84000003
"Instant { tv_sec: 1774676, tv_nsec: 113254832 }",-1.294
"Instant { tv_sec: 1774676, tv_nsec: 113354362 }",-1.44
"Instant { tv_sec: 1774676, tv_nsec: 128864337 }",-1.394
"Instant { tv_sec: 1774676, tv_nsec: 144668984 }",-1.4900001
"Instant { tv_sec: 1774676, tv_nsec: 144896108 }",-1.3290001
"Instant { tv_sec: 1774676, tv_nsec: 160601209 }",-1.516
"Instant { tv_sec: 1774676, tv_nsec: 160789218 }",-1.4200001
"Instant { tv_sec: 1774676, tv_nsec: 160918985 }",-1.0910001
"Instant { tv_sec: 1774676, tv_nsec: 176838681 }",-1.2040001
"Instant { tv_sec: 1774676, tv_nsec: 176892402 }",-0.89000005
"Instant { tv_sec: 1774676, tv_nsec: 176916769 }",-1.4720001
"Instant { tv_sec: 1774676, tv_nsec: 192967219 }",-1.2670001
"Instant { tv_sec: 1774676, tv_nsec: 209116389 }",-1.121
"Instant { tv_sec: 1774676, tv_nsec: 225162779 }",-1.5480001
"Instant { tv_sec: 1774676, tv_nsec: 225285554 }",-1.067
"Instant { tv_sec: 1774676, tv_nsec: 225354585 }",-1.5040001
"Instant { tv_sec: 1774676, tv_nsec: 240715387 }",-1.475
"Instant { tv_sec: 1774676, tv_nsec: 240879124 }",-1.2600001
"Instant { tv_sec: 1774676, tv_nsec: 240967319 }",-1.0960001
"Instant { tv_sec: 1774676, tv_nsec: 256690002 }",-1.2780001
"Instant { tv_sec: 1774676, tv_nsec: 273055937 }",-1.542
"Instant { tv_sec: 1774676, tv_nsec: 273308446 }",-1.4200001
"Instant { tv_sec: 1774676, tv_nsec: 289241092 }",-1.1980001
"Instant { tv_sec: 1774676, tv_nsec: 289403118 }",-1.2080001
"Instant { tv_sec: 1774676, tv_nsec: 304656632 }",-1.243
"Instant { tv_sec: 1774676, tv_nsec: 304885055 }",-1.4860001
"Instant { tv_sec: 1774676, tv_nsec: 321225443 }",-1.465
"Instant { tv_sec: 1774676, tv_nsec: 321383793 }",-1.266
"Instant { tv_sec: 1774676, tv_nsec: 336635645 }",-1.5450001
"Instant { tv_sec: 1774676, tv_nsec: 336806191 }",-1.376
"Instant { tv_sec: 1774676, tv_nsec: 352830825 }",-1.292
"Instant { tv_sec: 1774676, tv_nsec: 352998324 }",-1.3390001
"Instant { tv_sec: 1774676, tv_nsec: 353099228 }",-1.248
"Instant { tv_sec: 1774676, tv_nsec: 369217577 }",-1.508
"Instant { tv_sec: 1774676, tv_nsec: 385118969 }",-1.3690001
"Instant { tv_sec: 1774676, tv_nsec: 400961043 }",-1.2600001
"Instant { tv_sec: 1774676, tv_nsec: 401143460 }",-1.4480001
"Instant { tv_sec: 1774676, tv_nsec: 416609445 }",-1.2870001
"Instant { tv_sec: 1774676, tv_nsec: 416778972 }",-1.3950001
"Instant { tv_sec: 1774676, tv_nsec: 416882784 }",-1.3460001
"Instant { tv_sec: 1774676, tv_nsec: 433067164 }",-1.4900001
"Instant { tv_sec: 1774676, tv_nsec: 433302104 }",-1.039
"Instant { tv_sec: 1774676, tv_nsec: 449114211 }",-1.32
"Instant { tv_sec: 1774676, tv_nsec: 449285673 }",-1.3050001
"Instant { tv_sec: 1774676, tv_nsec: 449389874 }",-1.363
"Instant { tv_sec: 1774676, tv_nsec: 464643992 }",-1.4120001
"Instant { tv_sec: 1774676, tv_nsec: 464816220 }",-1.442
"Instant { tv_sec: 1774676, tv_nsec: 481106067 }",-1.082
"Instant { tv_sec: 1774676, tv_nsec: 481381428 }",-1.34
"Instant { tv_sec: 1774676, tv_nsec: 497218611 }",-1.5370001
"Instant { tv_sec: 1774676, tv_nsec: 512927901 }",-1.427
"Instant { tv_sec: 1774676, tv_nsec: 513099304 }",-1.309
"Instant { tv_sec: 1774676, tv_nsec: 528576604 }",-1.23
"Instant { tv_sec: 1774676, tv_nsec: 528804627 }",-1.5460001
"Instant { tv_sec: 1774676, tv_nsec: 544620450 }",-1.2750001
"Instant { tv_sec: 1774676, tv_nsec: 544791344 }",-1.3310001
"Instant { tv_sec: 1774676, tv_nsec: 544891434 }",-1.5450001
"Instant { tv_sec: 1774676, tv_nsec: 560783529 }",-1.366
"Instant { tv_sec: 1774676, tv_nsec: 577061989 }",-1.2240001
"Instant { tv_sec: 1774676, tv_nsec: 593027949 }",-1.32
"Instant { tv_sec: 1774676, tv_nsec: 593246179 }",-1.5250001
"Instant { tv_sec: 1774676, tv_nsec: 593351439 }",-1.4410001
"Instant { tv_sec: 1774676, tv_nsec: 625102011 }",-1.3720001
"Instant { tv_sec: 1774676, tv_nsec: 673141457 }",-1.021
"Instant { tv_sec: 1774676, tv_nsec: 673191736 }",-1.1850001
"Instant { tv_sec: 1774676, tv_nsec: 673214548 }",-1.0630001
"Instant { tv_sec: 1774676, tv_nsec: 688438315 }",-1.2010001
"Instant { tv_sec: 1774676, tv_nsec: 688499648 }",-1.4230001
"Instant { tv_sec: 1774676, tv_nsec: 720568319 }",-1.33
"Instant { tv_sec: 1774676, tv_nsec: 720763047 }",-1.3700001
"Instant { tv_sec: 1774676, tv_nsec: 720837833 }",-1.241
"Instant { tv_sec: 1774676, tv_nsec: 736728548 }",-1.536
"Instant { tv_sec: 1774676, tv_nsec: 768601249 }",-1.3130001
"Instant { tv_sec: 1774676, tv_nsec: 768771960 }",-1.3280001
"Instant { tv_sec: 1774676, tv_nsec: 768877395 }",-0.82600003
"Instant { tv_sec: 1774676, tv_nsec: 785007803 }",-1.343
"Instant { tv_sec: 1774676, tv_nsec: 785236127 }",-1.475
"Instant { tv_sec: 1774676, tv_nsec: 800541720 }",-0.651
"Instant { tv_sec: 1774676, tv_nsec: 817121273 }",-0.53000003
"Instant { tv_sec: 1774676, tv_nsec: 817298285 }",-1.0320001
"Instant { tv_sec: 1774676, tv_nsec: 817391174 }",-1.437
"Instant { tv_sec: 1774676, tv_nsec: 832662282 }",-1.5000001
"Instant { tv_sec: 1774676, tv_nsec: 865188372 }",-1.2360001
"Instant { tv_sec: 1774676, tv_nsec: 881033813 }",-1.4920001
"Instant { tv_sec: 1774676, tv_nsec: 896553429 }",-1.0480001
"Instant { tv_sec: 1774676, tv_nsec: 896780856 }",-1.4760001
"Instant { tv_sec: 1774676, tv_nsec: 912636771 }",-1.393
"Instant { tv_sec: 1774676, tv_nsec: 928457806 }",-1.3570001
"Instant { tv_sec: 1774676, tv_nsec: 944625630 }",-1.365
"Instant { tv_sec: 1774676, tv_nsec: 960400712 }",-0.84000003
"Instant { tv_sec: 1774676, tv_nsec: 960484481 }",-1.4430001
"Instant { tv_sec: 1774676, tv_nsec: 960516513 }",-1.5090001
"Instant { tv_sec: 1774676, tv_nsec: 960560132 }",-1.416
"Instant { tv_sec: 1774677, tv_nsec: 8488159 }",-1.3790001
"Instant { tv_sec: 1774677, tv_nsec: 8545826 }",-1.1910001
"Instant { tv_sec: 1774677, tv_nsec: 8566451 }",-1.4250001
"Instant { tv_sec: 1774677, tv_nsec: 24452789 }",-1.4440001
"Instant { tv_sec: 1774677, tv_nsec: 24513013 }",-0.9850001
"Instant { tv_sec: 1774677, tv_nsec: 40680931 }",-1.3130001
"Instant { tv_sec: 1774677, tv_nsec: 40841474 }",-1.4430001
"Instant { tv_sec: 1774677, tv_nsec: 57081529 }",-1.2850001
"Instant { tv_sec: 1774677, tv_nsec: 57231439 }",-1.217
"Instant { tv_sec: 1774677, tv_nsec: 73014173 }",-1.4950001
"Instant { tv_sec: 1774677, tv_nsec: 73158208 }",-1.5090001
"Instant { tv_sec: 1774677, tv_nsec: 89093729 }",-1.5200001
"Instant { tv_sec: 1774677, tv_nsec: 105017284 }",-1.44
"Instant { tv_sec: 1774677, tv_nsec: 105165592 }",-1.345
"Instant { tv_sec: 1774677, tv_nsec: 105239467 }",-1.1750001
"Instant { tv_sec: 1774677, tv_nsec: 121039014 }",-1.4120001
"Instant { tv_sec: 1774677, tv_nsec: 121187367 }",-1.3010001
"Instant { tv_sec: 1774677, tv_nsec: 121260298 }",-1.437
"Instant { tv_sec: 1774677, tv_nsec: 136901525 }",-1.3280001
"Instant { tv_sec: 1774677, tv_nsec: 152902099 }",-1.4130001
"Instant { tv_sec: 1774677, tv_nsec: 153049920 }",-1.348
"Instant { tv_sec: 1774677, tv_nsec: 153123018 }",-0.90900004
"Instant { tv_sec: 1774677, tv_nsec: 168907472 }",-1.434
"Instant { tv_sec: 1774677, tv_nsec: 185020217 }",-1.3310001
"Instant { tv_sec: 1774677, tv_nsec: 185171834 }",-1.5430001
"Instant { tv_sec: 1774677, tv_nsec: 200537301 }",-1.519
"Instant { tv_sec: 1774677, tv_nsec: 216528177 }",-1.439
"Instant { tv_sec: 1774677, tv_nsec: 216722535 }",-1.506
"Instant { tv_sec: 1774677, tv_nsec: 248514766 }",1.4540001
"Instant { tv_sec: 1774677, tv_nsec: 248710437 }",-1.35
"Instant { tv_sec: 1774677, tv_nsec: 264509533 }",-1.3640001
"Instant { tv_sec: 1774677, tv_nsec: 264652276 }",-1.355
"Instant { tv_sec: 1774677, tv_nsec: 280990515 }",-1.424
"Instant { tv_sec: 1774677, tv_nsec: 281139073 }",-1.5300001
"Instant { tv_sec: 1774677, tv_nsec: 281213752 }",-1.166
"Instant { tv_sec: 1774677, tv_nsec: 296831437 }",-1.3790001
"Instant { tv_sec: 1774677, tv_nsec: 297026097 }",-1.4690001
"Instant { tv_sec: 1774677, tv_nsec: 297126293 }",-1.475
"Instant { tv_sec: 1774677, tv_nsec: 312517004 }",-0.87500006
"Instant { tv_sec: 1774677, tv_nsec: 312663380 }",-1.3610001
"Instant { tv_sec: 1774677, tv_nsec: 312735951 }",-1.4120001
"Instant { tv_sec: 1774677, tv_nsec: 328920622 }",-1.4890001
"Instant { tv_sec: 1774677, tv_nsec: 329055814 }",-1.498
"Instant { tv_sec: 1774677, tv_nsec: 344459623 }",-1.011
"Instant { tv_sec: 1774677, tv_nsec: 360537969 }",-1.496
"Instant { tv_sec: 1774677, tv_nsec: 360718710 }",-1.531
"Instant { tv_sec: 1774677, tv_nsec: 360790660 }",-1.243
"Instant { tv_sec: 1774677, tv_nsec: 376835850 }",-1.2950001
"Instant { tv_sec: 1774677, tv_nsec: 376982130 }",-1.2420001
"Instant { tv_sec: 1774677, tv_nsec: 377056260 }",-1.087
"Instant { tv_sec: 1774677, tv_nsec: 393112377 }",-1.5450001
"Instant { tv_sec: 1774677, tv_nsec: 409054045 }",-1.4150001
"Instant { tv_sec: 1774677, tv_nsec: 425014710 }",-1.1520001
"Instant { tv_sec: 1774677, tv_nsec: 425159830 }",-1.2850001
"Instant { tv_sec: 1774677, tv_nsec: 440578289 }",-1.131
"Instant { tv_sec: 1774677, tv_nsec: 456971863 }",-1.1910001
"Instant { tv_sec: 1774677, tv_nsec: 457104730 }",-0.98100007
"Instant { tv_sec: 1774677, tv_nsec: 473038804 }",-1.36
"Instant { tv_sec: 1774677, tv_nsec: 473223608 }",-1.4610001
"Instant { tv_sec: 1774677, tv_nsec: 488617120 }",-1.3490001
"Instant { tv_sec: 1774677, tv_nsec: 504937444 }",-1.4360001
"Instant { tv_sec: 1774677, tv_nsec: 520870437 }",-1.478
"Instant { tv_sec: 1774677, tv_nsec: 521051002 }",-1.4130001
"Instant { tv_sec: 1774677, tv_nsec: 521123757 }",-0.544
"Instant { tv_sec: 1774677, tv_nsec: 536529231 }",-1.4670001
"Instant { tv_sec: 1774677, tv_nsec: 552452468 }",-1.342
"Instant { tv_sec: 1774677, tv_nsec: 552604832 }",-1.429
"Instant { tv_sec: 1774677, tv_nsec: 569006880 }",-1.5320001
"Instant { tv_sec: 1774677, tv_nsec: 600478909 }",-1.3280001
"Instant { tv_sec: 1774677, tv_nsec: 600642263 }",-1.5100001
"Instant { tv_sec: 1774677, tv_nsec: 600775733 }",-1.432
"Instant { tv_sec: 1774677, tv_nsec: 632403539 }",-1.123
"Instant { tv_sec: 1774677, tv_nsec: 648512590 }",-1.5410001
"Instant { tv_sec: 1774677, tv_nsec: 648660852 }",-1.118
"Instant { tv_sec: 1774677, tv_nsec: 648735362 }",-1.503
"Instant { tv_sec: 1774677, tv_nsec: 664488573 }",-1.4310001
"Instant { tv_sec: 1774677, tv_nsec: 664647975 }",-1.281
"Instant { tv_sec: 1774677, tv_nsec: 680984667 }",-1.4810001
"Instant { tv_sec: 1774677, tv_nsec: 681167611 }",-1.4260001
"Instant { tv_sec: 1774677, tv_nsec: 696789975 }",-1.033
"Instant { tv_sec: 1774677, tv_nsec: 712479777 }",-1.5130001
"Instant { tv_sec: 1774677, tv_nsec: 712664559 }",-1.381
"Instant { tv_sec: 1774677, tv_nsec: 744522837 }",-1.1750001
"Instant { tv_sec: 1774677, tv_nsec: 744708696 }",-1.3390001
"Instant { tv_sec: 1774677, tv_nsec: 760760247 }",-1.4130001
"Instant { tv_sec: 1774677, tv_nsec: 760928368 }",-1.23
"Instant { tv_sec: 1774677, tv_nsec: 776443674 }",-1.506
"Instant { tv_sec: 1774677, tv_nsec: 776625034 }",-1.358
"Instant { tv_sec: 1774677, tv_nsec: 793028036 }",-1.5220001
"Instant { tv_sec: 1774677, tv_nsec: 793165329 }",-1.5120001
"Instant { tv_sec: 1774677, tv_nsec: 808479084 }",-1.447
"Instant { tv_sec: 1774677, tv_nsec: 808639355 }",-1.2320001
"Instant { tv_sec: 1774677, tv_nsec: 824646575 }",-1.0250001
"Instant { tv_sec: 1774677, tv_nsec: 840448082 }",-1.2
"Instant { tv_sec: 1774677, tv_nsec: 840618135 }",-1.25
"Instant { tv_sec: 1774677, tv_nsec: 840717893 }",-1.429
"Instant { tv_sec: 1774677, tv_nsec: 857110279 }",-1.358
"Instant { tv_sec: 1774677, tv_nsec: 888838268 }",-1.368
"Instant { tv_sec: 1774677, tv_nsec: 889069940 }",-1.501
"Instant { tv_sec: 1774677, tv_nsec: 904411718 }",-1.4230001
"Instant { tv_sec: 1774677, tv_nsec: 904585996 }",-1.5150001
"Instant { tv_sec: 1774677, tv_nsec: 921006528 }",-0.586
"Instant { tv_sec: 1774677, tv_nsec: 936511604 }",-1.5320001
"Instant { tv_sec: 1774677, tv_nsec: 936687850 }",-1.343
"Instant { tv_sec: 1774677, tv_nsec: 952562646 }",-1.508
"Instant { tv_sec: 1774677, tv_nsec: 952790320 }",-1.5090001
"Instant { tv_sec: 1774677, tv_nsec: 968990684 }",-1.5230001
"Instant { tv_sec: 1774677, tv_nsec: 969226818 }",-1.2030001
"Instant { tv_sec: 1774677, tv_nsec: 984815320 }",-1.5480001
"Instant { tv_sec: 1774677, tv_nsec: 984990412 }",-1.485
"Instant { tv_sec: 1774677, tv_nsec: 985097122 }",-1.222
"Instant { tv_sec: 1774678, tv_nsec: 885187 }",-1.169
"Instant { tv_sec: 1774678, tv_nsec: 1058614 }",-1.3490001
"Instant { tv_sec: 1774678, tv_nsec: 1165241 }",-1.2950001
"Instant { tv_sec: 1774678, tv_nsec: 1262439 }",-1.5200001
"Instant { tv_sec: 1774678, tv_nsec: 32885158 }",-1.447
"Instant { tv_sec: 1774678, tv_nsec: 33061469 }",-0.83500004
"Instant { tv_sec: 1774678, tv_nsec: 33162401 }",-1.401
"Instant { tv_sec: 1774678, tv_nsec: 48492913 }",-1.0600001
"Instant { tv_sec: 1774678, tv_nsec: 48538802 }",-1.3410001
"Instant { tv_sec: 1774678, tv_nsec: 64948124 }",-1.534
"Instant { tv_sec: 1774678, tv_nsec: 65002761 }",-1.3980001
"Instant { tv_sec: 1774678, tv_nsec: 80802870 }",-1.1170001
"Instant { tv_sec: 1774678, tv_nsec: 80864728 }",-1.488
"Instant { tv_sec: 1774678, tv_nsec: 96784648 }",-1.2900001
"Instant { tv_sec: 1774678, tv_nsec: 96856124 }",-1.5220001
"Instant { tv_sec: 1774678, tv_nsec: 112805696 }",-1.34
"Instant { tv_sec: 1774678, tv_nsec: 112927425 }",-1.5120001
"Instant { tv_sec: 1774678, tv_nsec: 113018189 }",-1.419
"Instant { tv_sec: 1774678, tv_nsec: 128556061 }",-1.547
"Instant { tv_sec: 1774678, tv_nsec: 128728044 }",-1.4890001
"Instant { tv_sec: 1774678, tv_nsec: 128822851 }",-1.2080001
"Instant { tv_sec: 1774678, tv_nsec: 144558573 }",-1.406
"Instant { tv_sec: 1774678, tv_nsec: 144791221 }",-1.5410001
"Instant { tv_sec: 1774678, tv_nsec: 160464682 }",-1.478
"Instant { tv_sec: 1774678, tv_nsec: 160641234 }",-1.5090001
"Instant { tv_sec: 1774678, tv_nsec: 160742651 }",-1.3240001
"Instant { tv_sec: 1774678, tv_nsec: 176733700 }",-1.501
"Instant { tv_sec: 1774678, tv_nsec: 176903606 }",-1.416
"Instant { tv_sec: 1774678, tv_nsec: 177006336 }",-1.5170001
"Instant { tv_sec: 1774678, tv_nsec: 192894854 }",-1.5130001
"Instant { tv_sec: 1774678, tv_nsec: 193055486 }",-1.506
"Instant { tv_sec: 1774678, tv_nsec: 208403974 }",-1.4050001
"Instant { tv_sec: 1774678, tv_nsec: 208579254 }",-1.3570001
"Instant { tv_sec: 1774678, tv_nsec: 209585983 }",-1.503
"Instant { tv_sec: 1774678, tv_nsec: 224810720 }",-1.4330001
"Instant { tv_sec: 1774678, tv_nsec: 225039763 }",-0.688
"Instant { tv_sec: 1774678, tv_nsec: 240401397 }",-1.4870001
"Instant { tv_sec: 1774678, tv_nsec: 240575367 }",-1.511
"Instant { tv_sec: 1774678, tv_nsec: 240711084 }",-0.864
"Instant { tv_sec: 1774678, tv_nsec: 256932862 }",-1.2290001
"Instant { tv_sec: 1774678, tv_nsec: 257105303 }",-1.327
"Instant { tv_sec: 1774678, tv_nsec: 257227850 }",-1.5450001
"Instant { tv_sec: 1774678, tv_nsec: 288404946 }",-1.519
"Instant { tv_sec: 1774678, tv_nsec: 288577350 }",-1.1170001
"Instant { tv_sec: 1774678, tv_nsec: 304793126 }",-1.09
"Instant { tv_sec: 1774678, tv_nsec: 304953519 }",-0.9990001
"Instant { tv_sec: 1774678, tv_nsec: 320899182 }",-1.521
"Instant { tv_sec: 1774678, tv_nsec: 321071856 }",-1.3470001
"Instant { tv_sec: 1774678, tv_nsec: 336497625 }",-1.33
"Instant { tv_sec: 1774678, tv_nsec: 352924615 }",-1.1040001
"Instant { tv_sec: 1774678, tv_nsec: 353157455 }",-1.4260001
"Instant { tv_sec: 1774678, tv_nsec: 368789159 }",-1.355
"Instant { tv_sec: 1774678, tv_nsec: 368947299 }",-1.542
"Instant { tv_sec: 1774678, tv_nsec: 384953457 }",1.4250001
"Instant { tv_sec: 1774678, tv_nsec: 400509743 }",-1.197
"Instant { tv_sec: 1774678, tv_nsec: 400659191 }",-1.3000001
"Instant { tv_sec: 1774678, tv_nsec: 400736031 }",-1.4790001
"Instant { tv_sec: 1774678, tv_nsec: 416513278 }",-1.3440001
"Instant { tv_sec: 1774678, tv_nsec: 416676302 }",-1.2080001
"Instant { tv_sec: 1774678, tv_nsec: 416757102 }",-1.3280001
"Instant { tv_sec: 1774678, tv_nsec: 432963600 }",-1.3740001
"Instant { tv_sec: 1774678, tv_nsec: 433096917 }",-1.363
"Instant { tv_sec: 1774678, tv_nsec: 448874400 }",-1.4900001
